id,cause_of_death,region_origin,missing,dead,incident_region,date,source,reliability,lat,lon,affected_nationality
51779,Drowning,UNKNOWN,459.0,,Mediterranean,08/04/2016,"IOM Greece, Reuters",Partially Verified,32.63577598,25.59686922,Sudan
51779,Drowning,UNKNOWN,459.0,,Mediterranean,08/04/2016,"IOM Greece, Reuters",Partially Verified,32.63577598,25.59686922,Syria
52177,Unknown (found dead near train tracks),Central America & Mexico,0,1.0,Central America incl. Mexico,13/02/2016,Central Noticias,Partially Verified,17.997936199999998,-94.63541982,Honduras
52179,Unknown (found dead near train tracks),Central America,0,1.0,Central America incl. Mexico,20/03/2016,TV Noticias La Pacoyan,Partially Verified,19.04581672,-96.42113586,UNKNOWN
52181,Drowning,Caribbean,0,2.0,Central America incl. Mexico,31/08/2014,Notitarde,Partially Verified,21.89736409,-88.38476402,Cuban
52578,Mixed,Central America & Mexico,0,147.0,U.S./Mexico Border,29/12/2014,US Border Patrol,Verified,29.74673786,-101.4090141,Various
53377,Drowning,Mixed,0,12.0,Mediterranean,25/03/2016,Ultime Notizie,Partially Verified,32.78153382,13.86480596,UNKNOWN
53777,Murdered,Middle East/ South Asia,0,13.0,North Africa,26/04/2016,IOM Libya,Verified,31.75661729,13.99421962,Egypt
54177,Drowning,Central America,0,1.0,U.S./Mexico Border,23/04/2016,La Tarde,Partially Verified,26.09999596,-98.28074982,UNKNOWN
54577,Drowning,Sub-Saharan Africa,84.0,,Mediterranean,28/04/2016,"IOM Italy, BBC",Verified,32.84066678,12.57393361,UNKNOWN
54578,Drowning,Sub-Saharan Africa,18.0,2.0,Mediterranean,28/04/2016,International Business Times,Partially Verified,33.94251763,13.610425,Nigeria
54578,Drowning,Sub-Saharan Africa,18.0,2.0,Mediterranean,28/04/2016,International Business Times,Partially Verified,33.94251763,13.610425,Ivory Coast
54578,Drowning,Sub-Saharan Africa,18.0,2.0,Mediterranean,28/04/2016,International Business Times,Partially Verified,33.94251763,13.610425,Guinea
54578,Drowning,Sub-Saharan Africa,18.0,2.0,Mediterranean,28/04/2016,International Business Times,Partially Verified,33.94251763,13.610425,Sudan
54578,Drowning,Sub-Saharan Africa,18.0,2.0,Mediterranean,28/04/2016,International Business Times,Partially Verified,33.94251763,13.610425,Mali
54579,Drowning,Sub-Saharan Africa,9.0,,Mediterranean,28/04/2016,IOM Rome,Partially Verified,33.09874441,12.30167866,UNKNOWN
54977,UNKNOWN,Central America,0,1.0,Central America incl. Mexico,29/01/2016,vTV,Partially Verified,19.42846726,-99.12765918,Honduras
54978,Drowning,Sub-Saharan Africa,2.0,5.0,Sub-Saharan Africa,30/04/2016,"IOM Madagascar, LINFO.re",Partially Verified,-13.06887851,45.66105071,Madagascar
54979,Drowning,Central America,0,1.0,U.S./Mexico Border,02/05/2016,Reporte Zocalo,Partially Verified,28.71425559,-100.5079314,UNKNOWN
54980,UNKNOWN,Central America,0,1.0,Central America incl. Mexico,01/07/2015,Cinco Radio,Partially Verified,19.42101625,-98.14254854,UNKNOWN
54981,Drowning,Central America & Mexico,0,1.0,U.S./Mexico Border,02/05/2016,El Manana,Partially Verified,26.08258918,-98.25958409999998,UNKNOWN
55377,Drowning,Central America,0,1.0,U.S./Mexico Border,28/04/2016,LaTarde,Partially Verified,25.88332897,-97.49759286,Mexico
55378,UNKNOWN,Caribbean,0,1.0,Central America incl. Mexico,28/03/2015,Pulso,Partially Verified,23.69276054,-100.6252764,Dominican Republic
55379,Heart Attack,Central America,0,1.0,Central America incl. Mexico,10/12/2015,Milenio,Partially Verified,25.51060277,-103.4603603,UNKNOWN
55777,UNKNOWN,Central America,0,1.0,Central America incl. Mexico,27/12/2015,Quadratin Queretaro,Partially Verified,14.89318917,-92.27541019,El Salvador
56177,gang violence (body dismembered),Central America & Mexico,0,1.0,U.S./Mexico Border,09/08/2015,UnoTV,Partially Verified,28.72335995,-100.56696,Honduras
56178,Shot,MENA,0,1.0,Middle East ,19/03/2016,Human Rights Watch,Partially Verified,35.83599292,36.16940198,Syria
56179,Beat-up and killed,Middle East,0,1.0,Middle East ,27/03/2016,Human Rights Watch,Partially Verified,35.83905449,36.17386517,Syria
56577,Hit by vehicle,South Asia,0,1.0,Europe,08/05/2016,AP,Partially Verified,50.9321361,1.8955553569999999,Pakistan
56977,Shot,MENA,0,1.0,Middle East ,13/04/2016,Human Rights Watch,Partially Verified,35.86604691,36.18176159,Syria
56978,Shot,MENA,0,2.0,Middle East ,16/04/2016,Human Rights Watch,Partially Verified,35.88718919,36.17764172,Syria
57377,Vehicle accident,Central America & Mexico,0,4.0,Central America incl. Mexico,04/07/2015,El Universal,Partially Verified,16.35781146,-94.75846827,Reported as unspecified nationals of Honduras and Guatemala
57777,Unknown (skeletal remains),UNKNOWN,0,1.0,U.S./Mexico Border,04/01/2016,Pima County Office of the Medical Examiner,Verified,31.413870000000003,-111.00431,UNKNOWN
57778,Unknown (skeletal remains),UNKNOWN,0,1.0,U.S./Mexico Border,04/01/2016,Pima County Office of the Medical Examiner,Partially Verified,31.9148,-112.54042,UNKNOWN
57779,"Exposure, Hypothermia",Central America & Mexico,0,1.0,U.S./Mexico Border,08/01/2016,Pima County Office of the Medical Examiner,Verified,32.15383063,-111.23503259999998,Guatemala
57780,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,16/01/2016,Pima County Office of the Medical Examiner,Verified,32.94781908,-112.71682679999999,UNKNOWN
57781,Unknown (skeletal remains),Central America & Mexico,0,1.0,U.S./Mexico Border,24/01/2016,Pima County Office of the Medical Examiner,Verified,31.8769,-111.78898000000001,Mexico
57782,Unknown (skeletal remains),Central America & Mexico,0,1.0,U.S./Mexico Border,25/01/2016,Pima County Office of the Medical Examiner,Verified,32.29187,-113.1067,UNKNOWN
57783,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,25/01/2016,Pima County Office of the Medical Examiner,Verified,31.953459999999996,-113.05898,UNKNOWN
57784,Unknown (skeletal remains),UNKNOWN,0,1.0,U.S./Mexico Border,22/02/2016,Pima County Office of the Medical Examiner,Verified,32.63308,-112.1606,UNKNOWN
57785,UNKNOWN,Central America & Mexico,0,1.0,U.S./Mexico Border,06/03/2016,Pima County Office of the Medical Examiner,Verified,32.151920000000004,-113.069,Mexico
57786,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,17/03/2016,Pima County Office of the Medical Examiner,Verified,32.23033994,-112.72159170000002,UNKNOWN
57787,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,31/03/2016,Pima County Office of the Medical Examiner,Verified,32.423462,-113.13834399999999,UNKNOWN
57788,"Exposure, Hypothermia",Central America,0,1.0,U.S./Mexico Border,06/04/2016,Pima County Office of the Medical Examiner,Verified,31.95437,-112.14965,UNKNOWN
57789,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,17/04/2016,Pima County Office of the Medical Examiner,Verified,32.9074752,-112.77862490000001,UNKNOWN
57790,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,22/04/2016,Pima County Office of the Medical Examiner,Verified,32.77637925,-113.53175800000001,Uknown
58177,Unknown (skeletal remains),Central America & Mexico,0,1.0,U.S./Mexico Border,30/01/2016,Pima County Office of the Medical Examiner,Verified,31.50523739,-111.49037849999999,UNKNOWN
58178,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,29/02/2016,Pima County Office of the Medical Examiner,Verified,31.704,-111.85818,UNKNOWN
58179,Unknown (skeletal remains),Central America & Mexico,0,1.0,U.S./Mexico Border,02/03/2016,Pima County Office of the Medical Examiner,Verified,32.20324,-112.95431,Mexico
58180,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,02/03/2016,Pima County Office of the Medical Examiner,Verified,31.826717,-112.1373,UNKNOWN
58181,Unknown (skeletal remains),Central America & Mexico,0,1.0,U.S./Mexico Border,05/03/2016,Pima County Office of the Medical Examiner,Verified,32.386520000000004,-113.10316999999999,Mexico
58182,"Exposure, Hypothermia",Central America & Mexico,0,1.0,U.S./Mexico Border,06/03/2016,Pima County Office of the Medical Examiner,Verified,32.2651,-113.10296000000001,Mexico
58183,Unknown (skeletal remains),UNKNOWN,0,1.0,U.S./Mexico Border,19/03/2016,Pima County Office of the Medical Examiner,Verified,32.06475944,-111.41674109999998,UNKNOWN
58184,Unknown (skeletal remains),Central America & Mexico,0,1.0,U.S./Mexico Border,31/03/2016,Pima County Office of the Medical Examiner,Verified,32.329483,-112.11561699999999,Mexico
58185,Unknown (skeletal remains),UNKNOWN,0,2.0,U.S./Mexico Border,06/04/2016,Pima County Office of the Medical Examiner,Verified,31.88803021,-111.39377069999999,UNKNOWN
58186,Unknown (skeletal remains),UNKNOWN,0,1.0,U.S./Mexico Border,07/04/2016,Pima County Office of the Medical Examiner,Verified,31.80408,-112.10063000000001,UNKNOWN
58577,Drowning,MENA,0,1.0,Mediterranean,15/05/2016,ahram online,Partially Verified,31.46429856,30.36725358,Egypt
58578,Drowning,Horn of Africa,0,1.0,Mediterranean,15/05/2016,ahram online,Partially Verified,31.43500973,30.34871415,Somalia
58977,Pulmonary complications,Caribbean,0,1.0,Central America incl. Mexico,14/05/2016,Diario Extra,Partially Verified,11.20286127,-85.61479021,Haiti
59377,UNKNOWN,UNKNOWN,0,1.0,U.S./Mexico Border,10/05/2016,Hoy Tamaulipas,Partially Verified,27.03365639,-98.23361552,UNKNOWN
59378,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,12/05/2016,Hoy Tamaulipas,Partially Verified,26.96657045,-98.25596419,UNKNOWN
60177,Drowning,MENA,0,1.0,Mediterranean,11/05/2016,Yabiladi,Partially Verified,35.89649142,-5.306228746,Algeria
60178,UNKNOWN,UNKNOWN,10.0,,Mediterranean,20/05/2016,The Telegraph,Partially Verified,38.77736577,8.077144236,UNKNOWN
60577,Drowning,UNKNOWN,250.0,5.0,Mediterranean,24/05/2016,IOM Italy,Partially Verified,32.95064874,12.62889855,UNKNOWN
60578,Violent robbery,Central America,0,1.0,Central America incl. Mexico,23/05/2016,Diario El Sur,Partially Verified,15.34093998,-92.67558723,Guatemala
60977,Murdered,Central America,0,1.0,Central America incl. Mexico,19/05/2016,Cuatro Poder de Chiapas,Partially Verified,14.90695799,-92.26184894,El Salvador
61377,Drowning,Mixed,550.0,,Mediterranean,25/05/2016,IOM Italy,Verified,33.6468334,12.11195075,UNKNOWN
61378,Burns and Suffocation,UNKNOWN,0,4.0,Mediterranean,24/05/2016,UNHCR,Verified,35.47681779999999,12.58404485,UNKNOWN
62177,Drowning,Central America & Mexico,0,1.0,U.S./Mexico Border,05/03/2015,El Manana,Partially Verified,27.62574191,-99.62659529,Mexico
62178,Drowning or suffocation in hull,Mixed,200.0,45.0,Mediterranean,28/05/2016,IOM Italy,Verified,35.12387008,15.15257634,UNKNOWN
62577,Presumed drowning,Mixed,47.0,,Mediterranean,25/05/2016,IOM Italy,Partially Verified,33.00516898,12.50068079,UNKNOWN
62977,Presumed drowning,UNKNOWN,0,6.0,Mediterranean,24/05/2016,IOM Italy,Verified,35.48520638,12.61341504,UNKNOWN
62978,Presumed drowning,UNKNOWN,0,1.0,Mediterranean,25/05/2016,IOM Italy,Verified,36.08254852,13.054795,UNKNOWN
62979,Presumed drowning,UNKNOWN,0,1.0,Mediterranean,27/05/2016,IOM Italy,Verified,34.63006218,14.79472942,UNKNOWN
62980,Presumed drowning,UNKNOWN,9.0,,Mediterranean,25/05/2016,IOM Italy,Verified,36.09061728,15.36766231,UNKNOWN
63377,Drowning,Central America,0,1.0,U.S./Mexico Border,24/05/2016,El Diario,Partially Verified,28.72772095,-100.5079563,UNKNOWN
63777,Unknown (skeletal remains),UNKNOWN,0,1.0,U.S./Mexico Border,05/05/2016,Pima County Office of the Medical Examiner,Verified,32.95333,-111.23692,UNKNOWN
63778,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,14/05/2016,Pima County Office of the Medical Examiner,Verified,31.963317,-112.38265,UNKNOWN
63780,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,17/05/2016,Pima County Office of the Medical Examiner,Verified,32.16702,-111.43136000000001,UNKNOWN
63781,Unknown (skeletal remains),UNKNOWN,0,1.0,U.S./Mexico Border,22/05/2016,Pima County Office of the Medical Examiner,Verified,32.35183,-112.95991599999999,UNKNOWN
63782,Unknown (skeletal remains),UNKNOWN,0,1.0,U.S./Mexico Border,25/05/2016,Pima County Office of the Medical Examiner,Verified,31.82115,-110.18449,UNKNOWN
64178,Bronchopneumonia,UNKNOWN,0,1.0,Central America incl. Mexico,18/05/2016,La Prensa,Partially Verified,10.06666551,-84.61666736,UNKNOWN
64577,Drowning,Central America,0,1.0,U.S./Mexico Border,29/05/2016,La Voz,Partially Verified,32.7053266,-115.05857649999999,UNKNOWN
64977,Drowning,UNKNOWN,329.0,10.0,Mediterranean,02/06/2016,IOM Greece,Verified,33.66615256,25.07097028,Egypt
64977,Drowning,UNKNOWN,329.0,10.0,Mediterranean,02/06/2016,IOM Greece,Verified,33.66615256,25.07097028,Ethiopia
64977,Drowning,UNKNOWN,329.0,10.0,Mediterranean,02/06/2016,IOM Greece,Verified,33.66615256,25.07097028,Eritrea
64977,Drowning,UNKNOWN,329.0,10.0,Mediterranean,02/06/2016,IOM Greece,Verified,33.66615256,25.07097028,Sudan
64977,Drowning,UNKNOWN,329.0,10.0,Mediterranean,02/06/2016,IOM Greece,Verified,33.66615256,25.07097028,Comoros
65378,drowning,Sub-Saharan Africa,0,1.0,Mediterranean,19/11/2015,El Diario,Partially Verified,36.5941684,-3.53200644,UNKNOWN
65379,Hit by train,Central America,0,1.0,Central America incl. Mexico,31/07/2014,Imagen del Golfo,Partially Verified,18.53911668,-96.60600645,UNKNOWN
65777,Likely suffocation (found dead in a truck),MENA,0,1.0,Europe,27/12/2015,El Siglo de Torreon,Partially Verified,51.01635195,2.39943772,Afghanistan
65778,Fell from train,Central America & Mexico,0,1.0,Central America incl. Mexico,11/10/2014,InfoNogales,Partially Verified,30.54229242,-111.12099070000001,UNKNOWN
66177,Drowning,MENA,0,1.0,Mediterranean,15/02/2016,Spanish Ministry of the Interior via IOM Spain,Verified,35.99591955,-5.606000646,Algerian
66178,Drowning,Sub-Saharan Africa,6.0,,Mediterranean,15/04/2016,Asociaci�n Pro Derechos Humanos de Andaluc�a (APDHA),Verified,36.71789535,-3.5289789610000004,Cameroon (2) Gambia (1)
66178,Drowning,Sub-Saharan Africa,6.0,,Mediterranean,15/04/2016,Asociaci�n Pro Derechos Humanos de Andaluc�a (APDHA),Verified,36.71789535,-3.5289789610000004,Mauritius (1)
66178,Drowning,Sub-Saharan Africa,6.0,,Mediterranean,15/04/2016,Asociaci�n Pro Derechos Humanos de Andaluc�a (APDHA),Verified,36.71789535,-3.5289789610000004,Ivory Coast (2)
66179,Drowning,UNKNOWN,3.0,,Mediterranean,23/04/2016,Asociaci�n Pro Derechos Humanos de Andaluc�a (APDHA),Verified,36.64193341,-2.178977745,UNKNOWN
66181,Drowning,Sub-Saharan Africa,10.0,10.0,North Africa,10/05/2016,Asociaci�n Pro Derechos Humanos de Andaluc�a (APDHA),Verified,27.44312007,-14.64234553,UNKNOWN
66182,Drowning,MENA,0,1.0,Europe,02/06/2016,AP,Partially Verified,46.12930146,20.05177896,Syria
66183,UNKNOWN,Sub-Saharan Africa,0,1.0,Mediterranean,06/06/2016,2M.ma,Partially Verified,35.17586019,-2.935815921,UNKNOWN
66577,UNKNOWN,UNKNOWN,20.0,,Mediterranean,06/03/2016,Asociaci�n Pro Derechos Humanos de Andaluc�a (APDHA),Verified,36.82865274,-2.461843753,UNKNOWN
66579,Drowning,UNKNOWN,0,1.0,Mediterranean,04/05/2016,Asociaci�n Pro Derechos Humanos de Andaluc�a (APDHA),Verified,35.28058146,-2.92616345,UNKNOWN
66581,Drowning,Sub-Saharan Africa,57.0,,North Africa,12/05/2016,Asociaci�n Pro Derechos Humanos de Andaluc�a (APDHA),Verified,27.7235891,-14.24447695,Ivory Coast and Guinea Conakry
66582,Drowning,Caribbean,0,1.0,Caribbean,06/06/2016,Miami Actualidad,Partially Verified,18.05921041,-67.83736398,Cuba
66977,Hit by train,Central America,0,1.0,Central America incl. Mexico,19/03/2016,Imagen de Veracruz,Partially Verified,19.05015723,-96.39045138,UNKNOWN
66978,Drowning,Central America & Mexico,0,1.0,U.S./Mexico Border,07/04/2016,El Manana,Partially Verified,26.07400662,-98.24272579,UNKNOWN
67377,Hit by train,Central America,0,1.0,Central America incl. Mexico,19/03/2016,Imagen de Veracruz,Partially Verified,19.05015723,-96.39045138,UNKNOWN
67378,Fell from train,Central America,0,1.0,Central America incl. Mexico,08/05/2016,Sucesos los Tuxtlas,Partially Verified,17.85591119,-95.03238403,UNKNOWN
67379,Heart Attack,Central America,0,1.0,Central America incl. Mexico,25/10/2015,60 Minutos,Partially Verified,17.99587792,-94.54755904,Guatemala
67777,Hypothermia,Central America,0,1.0,Central America incl. Mexico,03/06/2016,El Heroico,Partially Verified,17.266665600000003,-90.99999891,Honduras
67778,Plane Stowaway,UNKNOWN,0,1.0,Europe,06/06/2016,Medias de Bruxelles,Verified,50.85044794,4.348776537,UNKNOWN
68177,UNKNOWN,UNKNOWN,0,2.0,Mediterranean,08/06/2016,IOM Italy,Verified,33.87227228,13.1151112,UNKNOWN
68178,Vehicle accident,Central America & Mexico,0,1.0,U.S./Mexico Border,08/06/2016,AP,Partially Verified,32.72531833,-114.6243965,UNKNOWN
68179,UNKNOWN,UNKNOWN,0,1.0,Mediterranean,11/06/2016,DPA,Partially Verified,34.04643178,13.87816228,UNKNOWN
68577,Drowning,UNKNOWN,0,1.0,U.S./Mexico Border,09/06/2016,El Siglo de Durango,Partially Verified,28.24209673,-100.27135870000001,UNKNOWN
68977,UNKNOWN,Central America,0,1.0,Central America incl. Mexico,30/03/2016,Red Noticias,Partially Verified,16.29324647,-94.19898043,El Salvador
69377,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,14/06/2016,San Diego Union Tribune,Partially Verified,32.55090967,-117.04418500000001,UNKNOWN
69777,Presumed dehydration,Sub-Saharan Africa,0,34.0,North Africa,11/06/2016,"Al Jazeera, AFP, BBC",Partially Verified,19.36666975,5.799996759,2 from Niger
70209,Suffocation,Horn of Africa,0,19.0,Sub-Saharan Africa,14/06/2016,IOM Zambia,Verified,-13.03332615,27.73332744,Ethiopia
72177,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,14/06/2016,Zocalo Saltillo,Partially Verified,28.50294816,-100.3340314,UNKNOWN
72187,Bronchial aspiration,Central America,0,1.0,Central America incl. Mexico,09/03/2016,La Region,Partially Verified,19.89784634,-99.34316039,UNKNOWN
72188,Fell from train,Central America,0,1.0,Central America incl. Mexico,07/02/2016,Impacto Del Sur,Partially Verified,19.27837618,-99.82603780000001,Honduras
72977,Drowning,Central America,1.0,3.0,U.S./Mexico Border,14/06/2016,Desaparecidos y sin reclamar en la frontera,Partially Verified,27.60141404,-99.5627405,At least 1 from Mexico
73377,Fell from train,UNKNOWN,0,1.0,Central America incl. Mexico,05/04/2016,Noticias de Queretaro,Verified,20.57308919,-100.2079278,UNKNOWN
73778,Presumed drowning,UNKNOWN,29.0,,North Africa,15/06/2014,La Vanguardia,Partially Verified,28.34864492,-12.65453814,UNKNOWN
73779,Fell from train,Central America & Mexico,0,1.0,Central America incl. Mexico,13/02/2016,Impacto Del Sur,Partially Verified,18.00558321,-94.56105984,Mexico
73814,Shot,Central America,0,1.0,Central America incl. Mexico,09/05/2015,El Vigia,Partially Verified,32.65051398,-115.44874569999999,UNKNOWN
74177,Vehicle accident,Central America,0,1.0,Central America incl. Mexico,28/05/2016,Cronica Veracruz,Partially Verified,21.35458884,-98.22519677,El Salvador
74178,Hit by vehicle,South Asia,0,1.0,Europe,27/05/2016,Diario de Transporte,Partially Verified,50.93688014,1.952453302,Afghanistan
74977,Presumed asphyxiation,UNKNOWN,0,2.0,Mediterranean,16/06/2016,IOM Italy,Verified,35.59088253,13.62619665,UNKNOWN
74978,UNKNOWN,Central America & Mexico,0,1.0,U.S./Mexico Border,18/06/2016,Zocalo Saltillo,Partially Verified,28.41218787,-100.1384932,UNKNOWN
74980,Shot,MENA,0,1.0,Middle East ,16/01/2016,Syrian Observatory for Human Rights,Verified,36.85925719,40.13046331,Syria
74981,Shot,MENA,0,11.0,Middle East ,19/06/2016,Syrian Observatory for Human Rights,Verified,36.85031535,38.32958874,Syria
74982,Shot,MENA,0,1.0,Middle East ,24/01/2016,Syrian Observatory for Human Rights,Verified,37.07278754,40.65198707,Syria
74983,Shot,MENA,0,1.0,Middle East ,28/01/2016,Syrian Observatory for Human Rights,Verified,36.68059958,39.12036304,Syria
74984,Shot,MENA,0,1.0,Middle East ,04/02/2016,Syrian Observatory for Human Rights,Verified,36.67529693,38.93244016,Syria
